pool_address,pool_name,token0_address,token0_symbol,token0_decimals,token1_address,token1_symbol,token1_decimals,tvl_usd
0x53d5dc7f650b487a71cf2c3f4de04fd5bebdf85f,DAI-AMIS,0x44fa8e6f47987339850636f88629646662444217,DAI,18,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0
0x510f566b10cf646c0a37fa2372891ccdd5470423,RSD-SDR,0x61ed1c66239d29cc93c8597c6167159e8f69a823,RSD,18,0xa61fcc65bd3da2ce41608a5099427f3a004414f6,SDR,18,0
0x4dfbec2b1f635a280e263ec76350d2e6a4ef21ae,xDT-WXDAI,0x5148b739db2f2e661d45eb1ece94253c41822cdf,xDT,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x4b65d744ef8e8f1feda73ac569746521db0f814c,xBRICK-AMIS,0x2f9cebf5de3bc25e0643d0e66134e5bf5c48e191,xBRICK,18,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0
0x4aef6b7bc75692a096234295f2aa513cfe8cd124,SAFEXDAI-WXDAI,0xc9936dd685b00dc73d38dd4c2b40cf98f7de9073,SAFEXDAI,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x4ac0bbb445ffdf5fed64026a8108972b53da6155,DVL-WXDAI,0x716ab5609562e57bb7ed1abe7350c26cb1d9efd7,DVL,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x4969ba56560f55c587543dc34fc6e90e8965862c,THC-WXDAI,0xa8df55c6ae4675b27bb531a0712b3fa639b0835a,THC,18,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x4805b9df438ba9c3fbff52532ce531ab39ca80c5,RDT-VNDM,0x012ad5cced21f7209feb623d318247955796d993,RDT,9,0xaf074b43e8a8e5ea8555a32341fc32f74060c42b,VNDM,9,0
0x459ec1a89847ccc75781e5dca258d6875fd5c45c,SLP-ZAP,0x8af96ce8c29f9f4393afbf3e62d905b65e1b6f22,SLP,18,0xe4dec344b9d689b7f85c67478feb07625381080e,ZAP,18,0
0x437b0da7932b21f54488fd80ee09b519a6f4d8ad,TestWETH-DRGIV3,0x736a98655049433f79dccf5e54b887e8890b63d1,TestWETH,18,0x83a8eea6427985c523a0c4d9d3e62c051b6580d3,DRGIV3,18,0
0x42d5a659dfcfaed77e3335dc7cd70cb13b162fe9,PLA-FLOF,0x32f13a6585d38e14d4f70c481e58a23767964a07,PLA,18,0x4a59ad9993d763b6125a52dac5a44f4ae570e793,FLOF,18,0
